d_opt,sigma_d,tissue,d,k_rel,loss
4e-08,1e-08,Transport-Resistant,4.75e-08,6.8129206905796085e-06,1.3229355700845551e-05
4e-08,1e-08,Transport-Resistant,4.75e-08,9.999999999999999e-06,1.7046646882586623e-05
4e-08,1e-08,Transport-Resistant,4.75e-08,1.4677992676220675e-05,2.0938160023994132e-05
4e-08,1e-08,Transport-Resistant,4.75e-08,2.1544346900318823e-05,2.4403970039565055e-05
4e-08,1e-08,Transport-Resistant,4.75e-08,3.1622776601683795e-05,2.6980061031966938e-05
4e-08,1e-08,Transport-Resistant,4.75e-08,4.641588833612772e-05,2.8424208948463303e-05
4e-08,1e-08,Transport-Resistant,4.75e-08,6.812920690579608e-05,2.8793678525663295e-05
4e-08,1e-08,Transport-Resistant,4.75e-08,0.0001,2.8367529666534175e-05
4e-08,1e-08,Transport-Resistant,4.75e-08,0.0001467799267622069,2.749459520701272e-05
4e-08,1e-08,Transport-Resistant,4.75e-08,0.00021544346900318823,2.6471898976584134e-05
4e-08,1e-08,Transport-Resistant,4.75e-08,0.00031622776601683794,2.5494536227452453e-05
4e-08,1e-08,Transport-Resistant,4.75e-08,0.00046415888336127773,2.4660807986120828e-05
4e-08,1e-08,Transport-Resistant,4.75e-08,0.0006812920690579609,2.4000018896881354e-05
4e-08,1e-08,Transport-Resistant,4.75e-08,0.001,2.350096203166832e-05
4e-08,1e-08,Transport-Resistant,4.75e-08,0.001467799267622069,2.3132862675453992e-05
4e-08,1e-08,Transport-Resistant,4.75e-08,0.002154434690031882,2.2858233250083914e-05
4e-08,1e-08,Transport-Resistant,4.75e-08,0.0031622776601683794,2.2640369463171388e-05
4e-08,1e-08,Transport-Resistant,4.75e-08,0.004641588833612777,2.2447348139157602e-05
4e-08,1e-08,Transport-Resistant,4.75e-08,0.006812920690579608,2.2253871254935492e-05
4e-08,1e-08,Transport-Resistant,4.75e-08,0.01,2.2041830756267226e-05
4e-08,1e-08,Transport-Resistant,5.0000000000000004e-08,1e-06,2.5861698389547624e-06
4e-08,1e-08,Transport-Resistant,5.0000000000000004e-08,1.4677992676220705e-06,3.4805199743538097e-06
4e-08,1e-08,Transport-Resistant,5.0000000000000004e-08,2.1544346900318822e-06,4.825325030790087e-06
4e-08,1e-08,Transport-Resistant,5.0000000000000004e-08,3.162277660168379e-06,6.745838648671438e-06
4e-08,1e-08,Transport-Resistant,5.0000000000000004e-08,4.641588833612782e-06,9.308236179518979e-06
4e-08,1e-08,Transport-Resistant,5.0000000000000004e-08,6.8129206905796085e-06,1.2467823503585022e-05
4e-08,1e-08,Transport-Resistant,5.0000000000000004e-08,9.999999999999999e-06,1.6028602299102777e-05
4e-08,1e-08,Transport-Resistant,5.0000000000000004e-08,1.4677992676220675e-05,1.9629291851765223e-05
4e-08,1e-08,Transport-Resistant,5.0000000000000004e-08,2.1544346900318823e-05,2.280234286143288e-05
4e-08,1e-08,Transport-Resistant,5.0000000000000004e-08,3.1622776601683795e-05,2.512914669852846e-05
4e-08,1e-08,Transport-Resistant,5.0000000000000004e-08,4.641588833612772e-05,2.6411278143134476e-05
4e-08,1e-08,Transport-Resistant,5.0000000000000004e-08,6.812920690579608e-05,2.6729105311584307e-05
4e-08,1e-08,Transport-Resistant,5.0000000000000004e-08,0.0001,2.6355345068438048e-05
4e-08,1e-08,Transport-Resistant,5.0000000000000004e-08,0.0001467799267622069,2.5610531493706783e-05
4e-08,1e-08,Transport-Resistant,5.0000000000000004e-08,0.00021544346900318823,2.4756642966642488e-05
4e-08,1e-08,Transport-Resistant,5.0000000000000004e-08,0.00031622776601683794,2.395901541808034e-05
4e-08,1e-08,Transport-Resistant,5.0000000000000004e-08,0.00046415888336127773,2.3296026578278205e-05
4e-08,1e-08,Transport-Resistant,5.0000000000000004e-08,0.0006812920690579609,2.278627822253852e-05
4e-08,1e-08,Transport-Resistant,5.0000000000000004e-08,0.001,2.241431934483076e-05
4e-08,1e-08,Transport-Resistant,5.0000000000000004e-08,0.001467799267622069,2.2148980755964243e-05
4e-08,1e-08,Transport-Resistant,5.0000000000000004e-08,0.002154434690031882,2.1954704324162866e-05
4e-08,1e-08,Transport-Resistant,5.0000000000000004e-08,0.0031622776601683794,2.1797837320240322e-05
4e-08,1e-08,Transport-Resistant,5.0000000000000004e-08,0.004641588833612777,2.1649914922436043e-05
4e-08,1e-08,Transport-Resistant,5.0000000000000004e-08,0.006812920690579608,2.1489322618337587e-05
4e-08,1e-08,Transport-Resistant,5.0000000000000004e-08,0.01,2.1301340135502393e-05
4e-08,1e-08,Transport-Resistant,5.25e-08,1e-06,2.397941615216237e-06
4e-08,1e-08,Transport-Resistant,5.25e-08,1.4677992676220705e-06,3.2343467626302117e-06
4e-08,1e-08,Transport-Resistant,5.25e-08,2.1544346900318822e-06,4.491884903709521e-06
4e-08,1e-08,Transport-Resistant,5.25e-08,3.162277660168379e-06,6.284893387474535e-06
4e-08,1e-08,Transport-Resistant,5.25e-08,4.641588833612782e-06,8.669150233659129e-06
4e-08,1e-08,Transport-Resistant,5.25e-08,6.8129206905796085e-06,1.1594333749391602e-05
4e-08,1e-08,Transport-Resistant,5.25e-08,9.999999999999999e-06,1.4869016126755797e-05
4e-08,1e-08,Transport-Resistant,5.25e-08,1.4677992676220675e-05,1.8152119061971635e-05
4e-08,1e-08,Transport-Resistant,5.25e-08,2.1544346900318823e-05,2.10144773988056e-05
4e-08,1e-08,Transport-Resistant,5.25e-08,3.1622776601683795e-05,2.3088429988978163e-05
4e-08,1e-08,Transport-Resistant,5.25e-08,4.641588833612772e-05,2.4221655404648116e-05
4e-08,1e-08,Transport-Resistant,5.25e-08,6.812920690579608e-05,2.4514980058821058e-05
4e-08,1e-08,Transport-Resistant,5.25e-08,0.0001,2.4228193465383337e-05
4e-08,1e-08,Transport-Resistant,5.25e-08,0.0001467799267622069,2.3645899001220148e-05
4e-08,1e-08,Transport-Resistant,5.25e-08,0.00021544346900318823,2.2988987474720355e-05
4e-08,1e-08,Transport-Resistant,5.25e-08,0.00031622776601683794,2.2390028049780954e-05
4e-08,1e-08,Transport-Resistant,5.25e-08,0.00046415888336127773,2.1907122833817003e-05
4e-08,1e-08,Transport-Resistant,5.25e-08,0.0006812920690579609,2.1549515121689068e-05
4e-08,1e-08,Transport-Resistant,5.25e-08,0.001,2.129967440827289e-05
4e-08,1e-08,Transport-Resistant,5.25e-08,0.001467799267622069,2.1128457761405145e-05
4e-08,1e-08,Transport-Resistant,5.25e-08,0.002154434690031882,2.100423895942013e-05
4e-08,1e-08,Transport-Resistant,5.25e-08,0.0031622776601683794,2.0898002625032057e-05
4e-08,1e-08,Transport-Resistant,5.25e-08,0.004641588833612777,2.0786038571223432e-05
4e-08,1e-08,Transport-Resistant,5.25e-08,0.006812920690579608,2.065100793279943e-05
4e-08,1e-08,Transport-Resistant,5.25e-08,0.01,2.0481938641350286e-05
4e-08,1e-08,Transport-Resistant,5.5e-08,1e-06,2.199530779528456e-06
4e-08,1e-08,Transport-Resistant,5.5e-08,1.4677992676220705e-06,2.9711979572581106e-06
4e-08,1e-08,Transport-Resistant,5.5e-08,2.1544346900318822e-06,4.131020827972931e-06
4e-08,1e-08,Transport-Resistant,5.5e-08,3.162277660168379e-06,5.781864555145005e-06
4e-08,1e-08,Transport-Resistant,5.5e-08,4.641588833612782e-06,7.969884895340157e-06
4e-08,1e-08,Transport-Resistant,5.5e-08,6.8129206905796085e-06,1.0641953599454059e-05
4e-08,1e-08,Transport-Resistant,5.5e-08,9.999999999999999e-06,1.3616498149780286e-05
4e-08,1e-08,Transport-Resistant,5.5e-08,1.4677992676220675e-05,1.657955196543895e-05
4e-08,1e-08,Transport-Resistant,5.5e-08,2.1544346900318823e-05,1.914600133423085e-05
4e-08,1e-08,Transport-Resistant,5.5e-08,3.1622776601683795e-05,2.099921172912281e-05
4e-08,1e-08,Transport-Resistant,5.5e-08,4.641588833612772e-05,2.2025566716228622e-05
4e-08,1e-08,Transport-Resistant,5.5e-08,6.812920690579608e-05,2.2334941657218174e-05
4e-08,1e-08,Transport-Resistant,5.5e-08,0.0001,2.2164553815825864e-05
4e-08,1e-08,Transport-Resistant,5.5e-08,0.0001467799267622069,2.175879082338432e-05
4e-08,1e-08,Transport-Resistant,5.5e-08,0.00021544346900318823,2.1298557225188732e-05
4e-08,1e-08,Transport-Resistant,5.5e-08,0.00031622776601683794,2.088724325600345e-05
4e-08,1e-08,Transport-Resistant,5.5e-08,0.00046415888336127773,2.0566907583497372e-05
4e-08,1e-08,Transport-Resistant,5.5e-08,0.0006812920690579609,2.034094791122876e-05
4e-08,1e-08,Transport-Resistant,5.5e-08,0.001,2.019229878956441e-05
4e-08,1e-08,Transport-Resistant,5.5e-08,0.001467799267622069,2.009559199259628e-05
4e-08,1e-08,Transport-Resistant,5.5e-08,0.002154434690031882,2.002421574293221e-05
4e-08,1e-08,Transport-Resistant,5.5e-08,0.0031622776601683794,1.995438700712661e-05
4e-08,1e-08,Transport-Resistant,5.5e-08,0.004641588833612777,1.9867325001772424e-05
4e-08,1e-08,Transport-Resistant,5.5e-08,0.006812920690579608,1.9749880274974807e-05
4e-08,1e-08,Transport-Resistant,5.5e-08,0.01,1.9594559665814526e-05
4e-08,1e-08,Transport-Resistant,5.7500000000000005e-08,1e-06,2.004159097637904e-06
4e-08,1e-08,Transport-Resistant,5.7500000000000005e-08,1.4677992676220705e-06,2.7092981188047213e-06
4e-08,1e-08,Transport-Resistant,5.7500000000000005e-08,2.1544346900318822e-06,3.7685398583207095e-06
4e-08,1e-08,Transport-Resistant,5.7500000000000005e-08,3.162277660168379e-06,5.273597983885723e-06
4e-08,1e-08,Transport-Resistant,5.7500000000000005e-08,4.641588833612782e-06,7.262554506154384e-06
4e-08,1e-08,Transport-Resistant,5.7500000000000005e-08,6.8129206905796085e-06,9.68270864956484e-06
4e-08,1e-08,Transport-Resistant,5.7500000000000005e-08,9.999999999999999e-06,1.2367271118182165e-05
4e-08,1e-08,Transport-Resistant,5.7500000000000005e-08,1.4677992676220675e-05,1.5034577362331573e-05
4e-08,1e-08,Transport-Resistant,5.7500000000000005e-08,2.1544346900318823e-05,1.7345321067832593e-05
4e-08,1e-08,Transport-Resistant,5.7500000000000005e-08,3.1622776601683795e-05,1.9028519349769565e-05
4e-08,1e-08,Transport-Resistant,5.7500000000000005e-08,4.641588833612772e-05,1.9996907174928086e-05
4e-08,1e-08,Transport-Resistant,5.7500000000000005e-08,6.812920690579608e-05,2.035589034937941e-05
4e-08,1e-08,Transport-Resistant,5.7500000000000005e-08,0.0001,2.031280057933486e-05
4e-08,1e-08,Transport-Resistant,5.7500000000000005e-08,0.0001467799267622069,2.007285642398758e-05
4e-08,1e-08,Transport-Resistant,5.7500000000000005e-08,0.00021544346900318823,1.9783302896254983e-05
4e-08,1e-08,Transport-Resistant,5.7500000000000005e-08,0.00031622776601683794,1.9525949909965984e-05
4e-08,1e-08,Transport-Resistant,5.7500000000000005e-08,0.00046415888336127773,1.933278367271208e-05
4e-08,1e-08,Transport-Resistant,5.7500000000000005e-08,0.0006812920690579609,1.920514225489511e-05
4e-08,1e-08,Transport-Resistant,5.7500000000000005e-08,0.001,1.9128407698810463e-05
4e-08,1e-08,Transport-Resistant,5.7500000000000005e-08,0.001467799267622069,1.908165525901555e-05
4e-08,1e-08,Transport-Resistant,5.7500000000000005e-08,0.002154434690031882,1.904336939564816e-05
4e-08,1e-08,Transport-Resistant,5.7500000000000005e-08,0.0031622776601683794,1.8994687140856078e-05
4e-08,1e-08,Transport-Resistant,5.7500000000000005e-08,0.004641588833612777,1.892121129439628e-05
4e-08,1e-08,Transport-Resistant,5.7500000000000005e-08,0.006812920690579608,1.881348566603949e-05
4e-08,1e-08,Transport-Resistant,5.7500000000000005e-08,0.01,1.866681092626414e-05
4e-08,1e-08,Transport-Resistant,6.000000000000001e-08,1e-06,1.8230542727990823e-06
4e-08,1e-08,Transport-Resistant,6.000000000000001e-08,1.4677992676220705e-06,2.4648733466813893e-06
4e-08,1e-08,Transport-Resistant,6.000000000000001e-08,2.1544346900318822e-06,3.428439026493828e-06
4e-08,1e-08,Transport-Resistant,6.000000000000001e-08,3.162277660168379e-06,4.795519643352285e-06
4e-08,1e-08,Transport-Resistant,6.000000000000001e-08,4.641588833612782e-06,6.598067032551877e-06
4e-08,1e-08,Transport-Resistant,6.000000000000001e-08,6.8129206905796085e-06,8.786451263281534e-06
4e-08,1e-08,Transport-Resistant,6.000000000000001e-08,9.999999999999999e-06,1.12112913168721e-05
4e-08,1e-08,Transport-Resistant,6.000000000000001e-08,1.4677992676220675e-05,1.36242528227326e-05
4e-08,1e-08,Transport-Resistant,6.000000000000001e-08,2.1544346900318823e-05,1.572894285184221e-05
4e-08,1e-08,Transport-Resistant,6.000000000000001e-08,3.1622776601683795e-05,1.729129718857059e-05
4e-08,1e-08,Transport-Resistant,6.000000000000001e-08,4.641588833612772e-05,1.8238220846519936e-05
4e-08,1e-08,Transport-Resistant,6.000000000000001e-08,6.812920690579608e-05,1.8661293103919804e-05
4e-08,1e-08,Transport-Resistant,6.000000000000001e-08,0.0001,1.8735921521629423e-05
4e-08,1e-08,Transport-Resistant,6.000000000000001e-08,0.0001467799267622069,1.8633319730989358e-05
4e-08,1e-08,Transport-Resistant,6.000000000000001e-08,0.00021544346900318823,1.8475500188386676e-05
4e-08,1e-08,Transport-Resistant,6.000000000000001e-08,0.00031622776601683794,1.8330324159149192e-05
4e-08,1e-08,Transport-Resistant,6.000000000000001e-08,0.00046415888336127773,1.8224919807128044e-05
4e-08,1e-08,Transport-Resistant,6.000000000000001e-08,0.0006812920690579609,1.816124436243714e-05
4e-08,1e-08,Transport-Resistant,6.000000000000001e-08,0.001,1.8128037845636923e-05
4e-08,1e-08,Transport-Resistant,6.000000000000001e-08,0.001467799267622069,1.8108668079652682e-05
4e-08,1e-08,Transport-Resistant,6.000000000000001e-08,0.002154434690031882,1.8086076052981908e-05
4e-08,1e-08,Transport-Resistant,6.000000000000001e-08,0.0031622776601683794,1.8045588107788428e-05
4e-08,1e-08,Transport-Resistant,6.000000000000001e-08,0.004641588833612777,1.7976366468987703e-05
4e-08,1e-08,Transport-Resistant,6.000000000000001e-08,0.006812920690579608,1.7871872534178056e-05
4e-08,1e-08,Transport-Resistant,6.000000000000001e-08,0.01,1.77295965693867e-05
4e-08,1e-08,Transport-Resistant,6.250000000000001e-08,1e-06,1.6621084821427382e-06
4e-08,1e-08,Transport-Resistant,6.250000000000001e-08,1.4677992676220705e-06,2.2468047268564895e-06
4e-08,1e-08,Transport-Resistant,6.250000000000001e-08,2.1544346900318822e-06,3.1242888660839794e-06
4e-08,1e-08,Transport-Resistant,6.250000000000001e-08,3.162277660168379e-06,4.368032113620736e-06
4e-08,1e-08,Transport-Resistant,6.250000000000001e-08,4.641588833612782e-06,6.005792484040284e-06
4e-08,1e-08,Transport-Resistant,6.250000000000001e-08,6.8129206905796085e-06,7.992567121040929e-06
4e-08,1e-08,Transport-Resistant,6.250000000000001e-08,9.999999999999999e-06,1.0196535394692383e-05
4e-08,1e-08,Transport-Resistant,6.250000000000001e-08,1.4677992676220675e-05,1.2400185690654847e-05
4e-08,1e-08,Transport-Resistant,6.250000000000001e-08,2.1544346900318823e-05,1.4343795631061971e-05
4e-08,1e-08,Transport-Resistant,6.250000000000001e-08,3.1622776601683795e-05,1.582107339378589e-05
4e-08,1e-08,Transport-Resistant,6.250000000000001e-08,4.641588833612772e-05,1.676441521530601e-05
4e-08,1e-08,Transport-Resistant,6.250000000000001e-08,6.812920690579608e-05,1.7247702502238147e-05
4e-08,1e-08,Transport-Resistant,6.250000000000001e-08,0.0001,1.741711170690329e-05
4e-08,1e-08,Transport-Resistant,6.250000000000001e-08,0.0001467799267622069,1.741696221527593e-05
4e-08,1e-08,Transport-Resistant,6.250000000000001e-08,0.00021544346900318823,1.7351558442822394e-05
4e-08,1e-08,Transport-Resistant,6.250000000000001e-08,0.00031622776601683794,1.728069719787183e-05
4e-08,1e-08,Transport-Resistant,6.250000000000001e-08,0.00046415888336127773,1.7229832039491197e-05
4e-08,1e-08,Transport-Resistant,6.250000000000001e-08,0.0006812920690579609,1.720279035752029e-05
4e-08,1e-08,Transport-Resistant,6.250000000000001e-08,0.001,1.7191588804110315e-05
4e-08,1e-08,Transport-Resistant,6.250000000000001e-08,0.001467799267622069,1.7183311233298395e-05
4e-08,1e-08,Transport-Resistant,6.250000000000001e-08,0.002154434690031882,1.716444345003077e-05
4e-08,1e-08,Transport-Resistant,6.250000000000001e-08,0.0031622776601683794,1.712361796437566e-05
4e-08,1e-08,Transport-Resistant,6.250000000000001e-08,0.004641588833612777,1.705276059159432e-05
4e-08,1e-08,Transport-Resistant,6.250000000000001e-08,0.006812920690579608,1.6947557268946123e-05
4e-08,1e-08,Transport-Resistant,6.250000000000001e-08,0.01,1.6807060843336337e-05
4e-08,1e-08,Transport-Resistant,6.5e-08,1e-06,1.5221776619752835e-06
4e-08,1e-08,Transport-Resistant,6.5e-08,1.4677992676220705e-06,2.056772092840199e-06
4e-08,1e-08,Transport-Resistant,6.5e-08,2.1544346900318822e-06,2.8590331600764715e-06
4e-08,1e-08,Transport-Resistant,6.5e-08,3.162277660168379e-06,3.995809092529712e-06
4e-08,1e-08,Transport-Resistant,6.5e-08,4.641588833612782e-06,5.492236612899443e-06
4e-08,1e-08,Transport-Resistant,6.5e-08,6.8129206905796085e-06,7.308564346336186e-06
4e-08,1e-08,Transport-Resistant,6.5e-08,9.999999999999999e-06,9.329022717874548e-06
4e-08,1e-08,Transport-Resistant,6.5e-08,1.4677992676220675e-05,1.1362404532362407e-05
4e-08,1e-08,Transport-Resistant,6.5e-08,2.1544346900318823e-05,1.3178520822952062e-05
4e-08,1e-08,Transport-Resistant,6.5e-08,3.1622776601683795e-05,1.4591118975794961e-05
4e-08,1e-08,Transport-Resistant,6.5e-08,4.641588833612772e-05,1.5533291099604483e-05
4e-08,1e-08,Transport-Resistant,6.5e-08,6.812920690579608e-05,1.6061715503619217e-05
4e-08,1e-08,Transport-Resistant,6.5e-08,0.0001,1.6298586327090936e-05
4e-08,1e-08,Transport-Resistant,6.5e-08,0.0001467799267622069,1.6368073780047166e-05
4e-08,1e-08,Transport-Resistant,6.5e-08,0.00021544346900318823,1.6362642466938052e-05
4e-08,1e-08,Transport-Resistant,6.5e-08,0.00031622776601683794,1.6337444803359177e-05
4e-08,1e-08,Transport-Resistant,6.5e-08,0.00046415888336127773,1.6317825035671244e-05
4e-08,1e-08,Transport-Resistant,6.5e-08,0.0006812920690579609,1.6309517101708992e-05
4e-08,1e-08,Transport-Resistant,6.5e-08,0.001,1.6307215276956172e-05
4e-08,1e-08,Transport-Resistant,6.5e-08,0.001467799267622069,1.6300824751004826e-05
4e-08,1e-08,Transport-Resistant,6.5e-08,0.002154434690031882,1.627960318086546e-05
4e-08,1e-08,Transport-Resistant,6.5e-08,0.0031622776601683794,1.6234610644180336e-05
4e-08,1e-08,Transport-Resistant,6.5e-08,0.004641588833612777,1.61598786927599e-05
4e-08,1e-08,Transport-Resistant,6.5e-08,0.006812920690579608,1.6052726561949668e-05
4e-08,1e-08,Transport-Resistant,6.5e-08,0.01,1.5913364171492067e-05
4e-08,1e-08,Transport-Resistant,6.75e-08,1e-06,1.4010913537830086e-06
4e-08,1e-08,Transport-Resistant,6.75e-08,1.4677992676220705e-06,1.8920443806335263e-06
4e-08,1e-08,Transport-Resistant,6.75e-08,2.1544346900318822e-06,2.6290539538074813e-06
4e-08,1e-08,Transport-Resistant,6.75e-08,3.162277660168379e-06,3.6737329740088537e-06
4e-08,1e-08,Transport-Resistant,6.75e-08,4.641588833612782e-06,5.0497647519409495e-06
4e-08,1e-08,Transport-Resistant,6.75e-08,6.8129206905796085e-06,6.722602958844416e-06
4e-08,1e-08,Transport-Resistant,6.75e-08,9.999999999999999e-06,8.590217736571046e-06
4e-08,1e-08,Transport-Resistant,6.75e-08,1.4677992676220675e-05,1.0482772137049557e-05
4e-08,1e-08,Transport-Resistant,6.75e-08,2.1544346900318823e-05,1.2193045453742077e-05
4e-08,1e-08,Transport-Resistant,6.75e-08,3.1622776601683795e-05,1.3549268858370592e-05
4e-08,1e-08,Transport-Resistant,6.75e-08,4.641588833612772e-05,1.4483411478292577e-05
4e-08,1e-08,Transport-Resistant,6.75e-08,6.812920690579608e-05,1.5037846802354295e-05
4e-08,1e-08,Transport-Resistant,6.75e-08,0.0001,1.531645009540919e-05
4e-08,1e-08,Transport-Resistant,6.75e-08,0.0001467799267622069,1.54289399507723e-05
4e-08,1e-08,Transport-Resistant,6.75e-08,0.00021544346900318823,1.5459767493657328e-05
4e-08,1e-08,Transport-Resistant,6.75e-08,0.00031622776601683794,1.546125666727843e-05
4e-08,1e-08,Transport-Resistant,6.75e-08,0.00046415888336127773,1.545882393312824e-05
4e-08,1e-08,Transport-Resistant,6.75e-08,0.0006812920690579609,1.545956108487051e-05
4e-08,1e-08,Transport-Resistant,6.75e-08,0.001,1.546001813660343e-05
4e-08,1e-08,Transport-Resistant,6.75e-08,0.001467799267622069,1.545208799480452e-05
4e-08,1e-08,Transport-Resistant,6.75e-08,0.002154434690031882,1.54270272254535e-05
4e-08,1e-08,Transport-Resistant,6.75e-08,0.0031622776601683794,1.537768747887926e-05
4e-08,1e-08,Transport-Resistant,6.75e-08,0.004641588833612777,1.52997051353166e-05
4e-08,1e-08,Transport-Resistant,6.75e-08,0.006812920690579608,1.5191561761720655e-05
4e-08,1e-08,Transport-Resistant,6.75e-08,0.01,1.5054247740701628e-05
4e-08,1e-08,Transport-Resistant,7e-08,1e-06,1.2955567232112332e-06
4e-08,1e-08,Transport-Resistant,7e-08,1.4677992676220705e-06,1.7482486912264515e-06
4e-08,1e-08,Transport-Resistant,7e-08,2.1544346900318822e-06,2.42825174869848e-06
